head,benchmark,condition,metric,mean,events,trials,trial_sd,positive_trial_fraction,trial_min,trial_max
L30H13,key_value_retrieval,correct_copy_events,source_argmax,0.0,32,32,0.0,0.0,0.0,0.0
L30H13,key_value_retrieval,correct_copy_events,self_attention,0.02708843482469092,32,32,0.024036066579595117,1.0,0.0010030210250988603,0.09460477530956268
L30H13,key_value_retrieval,correct_copy_events,previous_attention,0.011423197465774138,32,32,0.007937763905943813,1.0,0.0020867567509412766,0.034470103681087494
L30H13,key_value_retrieval,correct_copy_events,output_gold_minus_others,0.2276699076173827,32,32,0.3787142258760397,0.8125,-0.11505533754825592,1.6884783506393433
L30H13,key_value_retrieval,correct_copy_events,model_correct,1.0,32,32,0.0,1.0,1.0,1.0
L1H27,repeated_sequence,all_probes,source_attention,0.0024224122538352008,992,32,0.000489878766082905,1.0,0.0015034364140216981,0.003380795758623149
L1H27,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L1H27,repeated_sequence,all_probes,self_attention,0.01598264678678759,992,32,0.0022133409930371645,1.0,0.012777768661298098,0.0215722338611921
L1H27,repeated_sequence,all_probes,previous_attention,0.0012503993481282525,992,32,0.0007173287628667522,1.0,0.0005672326032870314,0.004130545224495196
L1H27,repeated_sequence,all_probes,output_gold_minus_others,0.0010544281909871292,992,32,0.0036813649303042164,0.625,-0.009283354896451197,0.009874471823774999
L1H27,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L1H27,repeated_sequence,correct_copy_events,source_attention,0.0023994007036343443,953,32,0.0004989663111192426,1.0,0.0015191512036835774,0.003456528956303373
L1H27,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L1H27,repeated_sequence,correct_copy_events,self_attention,0.0155485959245363,953,32,0.0018843027028591852,1.0,0.012008809211567557,0.020752893318422137
L1H27,repeated_sequence,correct_copy_events,previous_attention,0.0011943508893388498,953,32,0.0006686835476814403,1.0,0.0005496645725846368,0.004130545224495196
L1H27,repeated_sequence,correct_copy_events,output_gold_minus_others,0.0011414173240531604,953,32,0.004088413718913166,0.65625,-0.009679192139221162,0.009901072084903716
L1H27,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L2H22,repeated_sequence,all_probes,source_attention,0.024518962317679617,992,32,0.0020110418368696707,1.0,0.021046452780043887,0.02772251153064351
L2H22,repeated_sequence,all_probes,source_argmax,0.03125,992,32,0.030087622254398337,0.625,0.0,0.0967741935483871
L2H22,repeated_sequence,all_probes,self_attention,0.0317842859583306,992,32,0.005158300581079512,1.0,0.022986303639387893,0.044643720491759235
L2H22,repeated_sequence,all_probes,previous_attention,0.04690447449543318,992,32,0.005504456404353789,1.0,0.036237446561215386,0.05904169912419973
L2H22,repeated_sequence,all_probes,output_gold_minus_others,-0.0001942027644667354,992,32,0.0009101932570534512,0.4375,-0.001855472350613244,0.0018314082596090533
L2H22,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L2H22,repeated_sequence,correct_copy_events,source_attention,0.024530655926594147,953,32,0.002106209341401278,1.0,0.021043726869312853,0.027798794799794753
L2H22,repeated_sequence,correct_copy_events,source_argmax,0.031415279543408024,953,32,0.030488090824192945,0.625,0.0,0.1
L2H22,repeated_sequence,correct_copy_events,self_attention,0.03143216064327889,953,32,0.004948322518815785,1.0,0.023296982804634447,0.044560937876147885
L2H22,repeated_sequence,correct_copy_events,previous_attention,0.04603449706480375,953,32,0.0050333046459948485,1.0,0.03534745299739057,0.05552684290912645
L2H22,repeated_sequence,correct_copy_events,output_gold_minus_others,-6.95282252506536e-05,953,32,0.0009220593123588338,0.40625,-0.001855472350613244,0.001780086833362778
L2H22,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L5H18,repeated_sequence,all_probes,source_attention,0.020077557424707675,992,32,0.002927413884732601,1.0,0.01488393065970271,0.028353005437360655
L5H18,repeated_sequence,all_probes,source_argmax,0.00907258064516129,992,32,0.01473559385158627,0.28125,0.0,0.03225806451612903
L5H18,repeated_sequence,all_probes,self_attention,0.04698231518963322,992,32,0.009253581496641126,1.0,0.029019098435979215,0.06576397843779094
L5H18,repeated_sequence,all_probes,previous_attention,0.05641960843293477,992,32,0.0135627717147179,1.0,0.03658264953522913,0.09463754578703834
L5H18,repeated_sequence,all_probes,output_gold_minus_others,-0.00038872663689319106,992,32,0.0017692530206000947,0.40625,-0.005629587099857388,0.0030659165894312244
L5H18,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L5H18,repeated_sequence,correct_copy_events,source_attention,0.0192355060302503,953,32,0.0034526564151700803,1.0,0.013281607566850966,0.02877346162373821
L5H18,repeated_sequence,correct_copy_events,source_argmax,0.009346032628846866,953,32,0.015186122143872565,0.28125,0.0,0.034482758620689655
L5H18,repeated_sequence,correct_copy_events,self_attention,0.047029993261754895,953,32,0.009312504920211318,1.0,0.029019098435979215,0.0646304831529657
L5H18,repeated_sequence,correct_copy_events,previous_attention,0.056453203132128635,953,32,0.01382276059254958,1.0,0.03340328581117351,0.09503135501096646
L5H18,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.0005127747349848802,953,32,0.0018951551944951877,0.34375,-0.005857994710095227,0.004153554731359085
L5H18,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L6H24,repeated_sequence,all_probes,source_attention,0.0009600839912346306,992,32,0.0008614259731170647,1.0,0.00014064925956943391,0.003160168745880711
L6H24,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L6H24,repeated_sequence,all_probes,self_attention,0.005540319778124431,992,32,0.0029211574327065778,1.0,0.001931235215682048,0.014265413404509967
L6H24,repeated_sequence,all_probes,previous_attention,7.265169637035749e-06,992,32,1.4321127609864118e-05,1.0,4.4162222029119025e-07,8.12036869269572e-05
L6H24,repeated_sequence,all_probes,output_gold_minus_others,0.0005860930879510217,992,32,0.0064732226426631465,0.4375,-0.013760225486851508,0.013709296171943988
L6H24,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L6H24,repeated_sequence,correct_copy_events,source_attention,0.000788855839777017,953,32,0.0008294460464791449,1.0,7.421750311825311e-05,0.0032466602730205334
L6H24,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L6H24,repeated_sequence,correct_copy_events,self_attention,0.005285986158780414,953,32,0.003133395124808492,1.0,0.001897592104190456,0.014265413404509967
L6H24,repeated_sequence,correct_copy_events,previous_attention,7.237178476083914e-06,953,32,1.4857122849572573e-05,1.0,4.073317660044373e-07,8.390993763819724e-05
L6H24,repeated_sequence,correct_copy_events,output_gold_minus_others,0.0015100505686407564,953,32,0.006654887173253579,0.53125,-0.010964917701979477,0.013709296171943988
L6H24,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L7H25,repeated_sequence,all_probes,source_attention,0.004396498246727964,992,32,0.0010831904664058995,1.0,0.0024382768371593085,0.006914695441317294
L7H25,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L7H25,repeated_sequence,all_probes,self_attention,0.041004023346636866,992,32,0.007029727915952457,1.0,0.029700782901096727,0.056308901628419276
L7H25,repeated_sequence,all_probes,previous_attention,0.08689722688107013,992,32,0.02438163721288922,1.0,0.04201452183206716,0.12588849881543748
L7H25,repeated_sequence,all_probes,output_gold_minus_others,0.00010292967606566838,992,32,0.0035993646247307943,0.5,-0.0066868598129780545,0.007464641464814063
L7H25,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L7H25,repeated_sequence,correct_copy_events,source_attention,0.004175005582547889,953,32,0.0009473643180669723,1.0,0.0022219161245240165,0.005878310155821964
L7H25,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L7H25,repeated_sequence,correct_copy_events,self_attention,0.04055084506727773,953,32,0.007123054286519463,1.0,0.028995803898821275,0.05613871381307642
L7H25,repeated_sequence,correct_copy_events,previous_attention,0.08686253762315416,953,32,0.024084215271895134,1.0,0.04201452183206716,0.12588849881543748
L7H25,repeated_sequence,correct_copy_events,output_gold_minus_others,1.967314841870254e-05,953,32,0.0037567576013774234,0.4375,-0.0066868598129780545,0.007464641464814063
L7H25,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L8H16,repeated_sequence,all_probes,source_attention,0.0037202957366110736,992,32,0.0008382159790030564,1.0,0.0023937859392214205,0.005257546900764048
L8H16,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L8H16,repeated_sequence,all_probes,self_attention,0.0227716618409754,992,32,0.004155665045534391,1.0,0.014811584034994725,0.029042174619051717
L8H16,repeated_sequence,all_probes,previous_attention,0.02436916019179637,992,32,0.008358822593874885,1.0,0.010007234119374545,0.041095824608008466
L8H16,repeated_sequence,all_probes,output_gold_minus_others,0.0003113466833207396,992,32,0.002444182125205393,0.53125,-0.0048831185671470816,0.0056369691418724195
L8H16,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L8H16,repeated_sequence,correct_copy_events,source_attention,0.00360356929903045,953,32,0.0008243899421552049,1.0,0.002296718186698854,0.005137370805217264
L8H16,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L8H16,repeated_sequence,correct_copy_events,self_attention,0.022825398064248593,953,32,0.0043738483803547334,1.0,0.014669630556212118,0.030193199962793318
L8H16,repeated_sequence,correct_copy_events,previous_attention,0.024317617779653983,953,32,0.00848246784309176,1.0,0.010190648083031799,0.041785450586273025
L8H16,repeated_sequence,correct_copy_events,output_gold_minus_others,0.000553980747109993,953,32,0.0026420498540730406,0.5625,-0.004557634920588341,0.006017708167401624
L8H16,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L9H17,repeated_sequence,all_probes,source_attention,0.00794211216018612,992,32,0.001603182966398296,1.0,0.005263532906199896,0.012219603695426016
L9H17,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L9H17,repeated_sequence,all_probes,self_attention,0.05312267762623848,992,32,0.011294088249996736,1.0,0.03410642708261167,0.081321440607069
L9H17,repeated_sequence,all_probes,previous_attention,0.0356025696950852,992,32,0.008943228384873728,1.0,0.019278307603071292,0.05196929421095598
L9H17,repeated_sequence,all_probes,output_gold_minus_others,-0.00017030072306243387,992,32,0.0011282433935857067,0.4375,-0.002202364713734677,0.001989530548716204
L9H17,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L9H17,repeated_sequence,correct_copy_events,source_attention,0.007739486112684542,953,32,0.0016202281809118446,1.0,0.005186429392779246,0.011398450146300783
L9H17,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L9H17,repeated_sequence,correct_copy_events,self_attention,0.053037089284025105,953,32,0.010986305275359733,1.0,0.033971394908924896,0.08083482404592736
L9H17,repeated_sequence,correct_copy_events,previous_attention,0.03564552847959615,953,32,0.00914759608891935,1.0,0.0190880148516347,0.05221647793298651
L9H17,repeated_sequence,correct_copy_events,output_gold_minus_others,-8.339764778249487e-05,953,32,0.001168591074127634,0.5,-0.002202364713734677,0.0018982807940725857
L9H17,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L9H26,repeated_sequence,all_probes,source_attention,0.002502506497377556,992,32,0.000365454455944864,1.0,0.0017356807403566858,0.0031188137739175752
L9H26,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L9H26,repeated_sequence,all_probes,self_attention,0.01311922404983629,992,32,0.0018470245396735908,1.0,0.00843252816177424,0.015985104736060865
L9H26,repeated_sequence,all_probes,previous_attention,0.013363411600303444,992,32,0.001968132777128991,1.0,0.008731353303207266,0.016884425039132758
L9H26,repeated_sequence,all_probes,output_gold_minus_others,-6.0375943634895636e-05,992,32,0.0010754598382932811,0.4375,-0.001980898075646931,0.0027603917424717257
L9H26,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L9H26,repeated_sequence,correct_copy_events,source_attention,0.0024157457201070594,953,32,0.000355290660224601,1.0,0.0015053558183416467,0.0030846329999246426
L9H26,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L9H26,repeated_sequence,correct_copy_events,self_attention,0.012987306910891635,953,32,0.0018574518355600506,1.0,0.00849698088963383,0.015985104736060865
L9H26,repeated_sequence,correct_copy_events,previous_attention,0.013232553059339092,953,32,0.0018942076854746733,1.0,0.008823049978153514,0.01666258466279795
L9H26,repeated_sequence,correct_copy_events,output_gold_minus_others,-0.0004153012045692752,953,32,0.0012199144553359828,0.28125,-0.0023430818226188423,0.0027603917424717257
L9H26,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L11H4,repeated_sequence,all_probes,source_attention,0.012337948820811195,992,32,0.002998876097528125,1.0,0.007533027283516863,0.018692032820845562
L11H4,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L11H4,repeated_sequence,all_probes,self_attention,0.0208752642773165,992,32,0.0051404970477387105,1.0,0.013846492071846319,0.03386140461530416
L11H4,repeated_sequence,all_probes,previous_attention,0.0096198626042385,992,32,0.002091890565297307,1.0,0.006539993401196214,0.014143584168425972
L11H4,repeated_sequence,all_probes,output_gold_minus_others,0.00035933439956410907,992,32,0.0008804151801244787,0.59375,-0.0009953645809042838,0.0022396707659467093
L11H4,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L11H4,repeated_sequence,correct_copy_events,source_attention,0.012295099455933826,953,32,0.003131474787723579,1.0,0.007533027283516863,0.018692032820845562
L11H4,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L11H4,repeated_sequence,correct_copy_events,self_attention,0.020644402090728715,953,32,0.004965080410797822,1.0,0.014118865710394135,0.03160652161265413
L11H4,repeated_sequence,correct_copy_events,previous_attention,0.009788665507340028,953,32,0.0021314071099244616,1.0,0.006807780269688616,0.014391058830854793
L11H4,repeated_sequence,correct_copy_events,output_gold_minus_others,0.0005034548066687629,953,32,0.0010404954325742653,0.65625,-0.0009953645809042838,0.0033598441098417553
L11H4,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
L11H20,repeated_sequence,all_probes,source_attention,0.006676590104718578,992,32,0.0012290118060061688,1.0,0.004765716246179034,0.009053755288703306
L11H20,repeated_sequence,all_probes,source_argmax,0.0,992,32,0.0,0.0,0.0,0.0
L11H20,repeated_sequence,all_probes,self_attention,0.05385714737443073,992,32,0.010256676368517131,1.0,0.03858420616316219,0.0734087258817688
L11H20,repeated_sequence,all_probes,previous_attention,0.2428344908440786,992,32,0.02646766007338152,1.0,0.20293718624499538,0.3070221971119604
L11H20,repeated_sequence,all_probes,output_gold_minus_others,0.0006334963308613476,992,32,0.0026743106687287235,0.59375,-0.003920741859943636,0.00737965575629665
L11H20,repeated_sequence,all_probes,model_correct,0.9606854838709677,992,32,0.029238916461507957,1.0,0.9032258064516129,1.0
L11H20,repeated_sequence,correct_copy_events,source_attention,0.006742917758626409,953,32,0.0012606917726295168,1.0,0.004765716246179034,0.009053755288703306
L11H20,repeated_sequence,correct_copy_events,source_argmax,0.0,953,32,0.0,0.0,0.0,0.0
L11H20,repeated_sequence,correct_copy_events,self_attention,0.05171133650736581,953,32,0.010468992908640003,1.0,0.03611814593231039,0.06985654801662479
L11H20,repeated_sequence,correct_copy_events,previous_attention,0.2439300228373233,953,32,0.02718071567638465,1.0,0.19407896723212867,0.30456171210469873
L11H20,repeated_sequence,correct_copy_events,output_gold_minus_others,0.0010262945542254054,953,32,0.0027884001937767203,0.71875,-0.004474015596012275,0.009477778275807699
L11H20,repeated_sequence,correct_copy_events,model_correct,1.0,953,32,0.0,1.0,1.0,1.0
