pair_id,family,order,writer,site,condition,readout,lp_query_mother,lp_other_candidate,lp_other_mothers_mean,lp_query_child,contrast_candidates,contrast_all_mothers,query_mother_is_top_candidate,other_candidate_is_top_candidate,query_child_is_top_candidate,mother_in_top5,top_tokens
000/direct/base/0/order0,0,0,L17H1,query_is,intact_clean,identity,-7.443750858306885,-14.154687881469727,-16.615625381469727,-16.170312881469727,6.710937023162842,7.941405773162842,True,False,False,False, hello| | cat| x| \
064/direct/base/0/order1,64,1,L15H25,query_child_last,intact_clean,identity,-7.445284843444824,-7.347628593444824,-15.781222343444824,-16.789033889770508,-0.09765625,4.119140625,False,True,False,False, hello| cat| | ;| Hello
064/direct/base/0/order1,64,1,L15H25,query_child_last,intact_clean,mother_of,-6.290573596954346,-5.845261096954346,-10.097213745117188,-11.565963745117188,-0.4453125,1.680663824081421,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_child_last,head_site,identity,-7.442209720611572,-7.321115970611572,-15.79767894744873,-16.782052993774414,-0.12109375,4.117187738418579,False,True,False,False, hello| cat| | ;| Hello
064/direct/base/0/order1,64,1,L15H25,query_child_last,head_site,mother_of,-6.293679714202881,-5.844460964202881,-10.100320816040039,-11.565164566040039,-0.44921875,1.678711175918579,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_child_last,head_span,identity,-7.442209720611572,-7.321115970611572,-15.79767894744873,-16.782052993774414,-0.12109375,4.117187738418579,False,True,False,False, hello| cat| | ;| Hello
064/direct/base/0/order1,64,1,L15H25,query_child_last,head_span,mother_of,-6.293679714202881,-5.844460964202881,-10.100320816040039,-11.565164566040039,-0.44921875,1.678711175918579,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_child_last,intact_corrupted,identity,-7.420588970184326,-7.303401470184326,-15.826839447021484,-16.842464447021484,-0.1171875,4.144531488418579,False,True,False,False, hello| cat| | ;| Hello
064/direct/base/0/order1,64,1,L15H25,query_child_last,intact_corrupted,mother_of,-6.299292087554932,-5.855932712554932,-10.105932235717773,-11.574682235717773,-0.443359375,1.681640386581421,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_child_last,irrelevant,identity,-7.578163146972656,-8.152381896972656,-15.210975646972656,-17.117225646972656,0.57421875,4.103515625,True,False,False,False, hello| | cat| ;| Hello
064/direct/base/0/order1,64,1,L15H25,query_child_last,irrelevant,mother_of,-6.293612957000732,-5.860019207000732,-10.08267593383789,-11.55923843383789,-0.43359375,1.677734613418579,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_child_last,none,identity,-9.7251615524292,-9.2681303024292,-18.682193756103516,-17.869693756103516,-0.45703125,4.250000476837158,False,True,False,False, x| | hello| ;| cat
064/direct/base/0/order1,64,1,L15H25,query_child_last,none,mother_of,-6.555783748626709,-6.212033748626709,-10.305784225463867,-11.919065475463867,-0.34375,1.703125238418579,False,True,False,False, k| Mary| mary| mar| j
064/direct/base/0/order1,64,1,L15H25,query_is,intact_clean,identity,-7.473039627075195,-8.019914627075195,-15.949602127075195,-17.215227127075195,0.546875,4.51171875,True,False,False,False, hello| is| | ;| cat
064/direct/base/0/order1,64,1,L15H25,query_is,intact_clean,mother_of,-6.321666240692139,-5.913463115692139,-10.134166717529297,-11.599010467529297,-0.408203125,1.702148675918579,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_is,head_site,identity,-7.4578046798706055,-8.020304679870605,-15.938273429870605,-17.20389747619629,0.5625,4.521484375,True,False,False,False, hello| is| | ;| cat
064/direct/base/0/order1,64,1,L15H25,query_is,head_site,mother_of,-6.320322036743164,-5.912118911743164,-10.134775161743164,-11.599618911743164,-0.408203125,1.703125,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_is,head_span,identity,-7.4578046798706055,-8.020304679870605,-15.938273429870605,-17.20389747619629,0.5625,4.521484375,True,False,False,False, hello| is| | ;| cat
064/direct/base/0/order1,64,1,L15H25,query_is,head_span,mother_of,-6.320322036743164,-5.912118911743164,-10.134775161743164,-11.599618911743164,-0.408203125,1.703125,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_is,intact_corrupted,identity,-7.45919132232666,-8.01778507232666,-15.84200382232666,-17.060754776000977,0.55859375,4.470703125,True,False,False,False, hello| is| | ;| cat
064/direct/base/0/order1,64,1,L15H25,query_is,intact_corrupted,mother_of,-6.332885265350342,-5.924682140350342,-10.1453857421875,-11.6258544921875,-0.408203125,1.702148675918579,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_is,irrelevant,identity,-7.5613274574279785,-8.03788948059082,-15.74101448059082,-17.12382698059082,0.4765620231628418,4.328124523162842,True,False,False,False, hello| | ;| cat| is
064/direct/base/0/order1,64,1,L15H25,query_is,irrelevant,mother_of,-6.325222969055176,-5.915066719055176,-10.129910469055176,-11.606472969055176,-0.41015625,1.697265625,False,True,False,False, Mary| k| mar| mary| j
064/direct/base/0/order1,64,1,L15H25,query_is,none,identity,-9.7251615524292,-9.2681303024292,-18.682193756103516,-17.869693756103516,-0.45703125,4.250000476837158,False,True,False,False, x| | hello| ;| cat
064/direct/base/0/order1,64,1,L15H25,query_is,none,mother_of,-6.555783748626709,-6.212033748626709,-10.305784225463867,-11.919065475463867,-0.34375,1.703125238418579,False,True,False,False, k| Mary| mary| mar| j
082/direct/base/0/order0,82,0,L17H1,query_is,intact_clean,identity,-7.903716564178467,-8.044341087341309,-16.196685791015625,-17.290435791015625,0.1406245231628418,4.216796875,True,False,False,False, hello| | cat| x| \
082/direct/base/0/order0,82,0,L17H1,query_is,intact_clean,mother_of,-5.640524864196777,-7.347556114196777,-9.453024864196777,-11.179587364196777,1.70703125,2.759765625,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_is,head_site,identity,-8.129672050476074,-7.813265323638916,-16.266389846801758,-17.305452346801758,-0.3164067268371582,3.9101555347442627,False,True,False,False, hello| | cat| x| \
082/direct/base/0/order0,82,0,L17H1,query_is,head_site,mother_of,-5.63649320602417,-7.33961820602417,-9.445087432861328,-11.183368682861328,1.703125,2.755859613418579,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_is,head_span,identity,-8.129672050476074,-7.813265323638916,-16.266389846801758,-17.305452346801758,-0.3164067268371582,3.9101555347442627,False,True,False,False, hello| | cat| x| \
082/direct/base/0/order0,82,0,L17H1,query_is,head_span,mother_of,-5.63649320602417,-7.33961820602417,-9.445087432861328,-11.183368682861328,1.703125,2.755859613418579,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_is,intact_corrupted,identity,-8.09266185760498,-7.5340681076049805,-16.233285903930664,-17.327035903930664,-0.55859375,3.791015148162842,False,True,False,False, hello| | cat| x| \
082/direct/base/0/order0,82,0,L17H1,query_is,intact_corrupted,mother_of,-5.640055179595947,-7.343180179595947,-9.452554702758789,-11.186929702758789,1.703125,2.757812261581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_is,irrelevant,identity,-8.045195579528809,-7.287383079528809,-16.217071533203125,-17.412384033203125,-0.7578125,3.707031726837158,False,True,False,False, hello| | x| cat| \
082/direct/base/0/order0,82,0,L17H1,query_is,irrelevant,mother_of,-5.638711929321289,-7.335977554321289,-9.453165054321289,-11.179727554321289,1.697265625,2.755859375,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_is,none,identity,-9.5025053024292,-10.7212553024292,-18.104068756103516,-18.604068756103516,1.21875,4.910156726837158,True,False,False,False, x| | hello| ;| cat
082/direct/base/0/order0,82,0,L17H1,query_is,none,mother_of,-5.776486873626709,-7.458127498626709,-9.567502975463867,-11.372190475463867,1.681640625,2.736328363418579,True,False,False,False, k| Mary| mary| mar| j
082/direct/base/0/order0,82,0,L17H1,query_period,intact_clean,identity,-7.853902816772461,-7.932027816772461,-15.877340316772461,-17.20546531677246,0.078125,4.05078125,True,False,False,False, hello| | cat| x| ;
082/direct/base/0/order0,82,0,L17H1,query_period,intact_clean,mother_of,-5.586976528167725,-7.299867153167725,-9.385805130004883,-11.108461380004883,1.712890625,2.755859613418579,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_period,head_site,identity,-7.886345386505127,-7.847282886505127,-15.894157409667969,-17.20665740966797,-0.0390625,3.984374761581421,False,True,False,False, hello| | cat| x| ;
082/direct/base/0/order0,82,0,L17H1,query_period,head_site,mother_of,-5.618406772613525,-7.276609897613525,-9.421140670776367,-11.135984420776367,1.658203125,2.730468511581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_period,head_span,identity,-7.886345386505127,-7.847282886505127,-15.894157409667969,-17.20665740966797,-0.0390625,3.984374761581421,False,True,False,False, hello| | cat| x| ;
082/direct/base/0/order0,82,0,L17H1,query_period,head_span,mother_of,-5.618406772613525,-7.276609897613525,-9.421140670776367,-11.135984420776367,1.658203125,2.730468511581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_period,intact_corrupted,identity,-7.8461198806762695,-7.8031511306762695,-15.83440113067627,-17.193777084350586,-0.04296875,3.97265625,False,True,False,False, hello| | cat| x| ;
082/direct/base/0/order0,82,0,L17H1,query_period,intact_corrupted,mother_of,-5.618710041046143,-7.284725666046143,-9.425350189208984,-11.151912689208984,1.666015625,2.736327886581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_period,irrelevant,identity,-8.005279541015625,-7.942779541015625,-16.227935791015625,-17.274810791015625,-0.0625,4.080078125,False,True,False,False, hello| | cat| x| Hello
082/direct/base/0/order0,82,0,L17H1,query_period,irrelevant,mother_of,-5.63473653793335,-7.32809591293335,-9.453096389770508,-11.183565139770508,1.693359375,2.755859613418579,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L17H1,query_period,none,identity,-9.5025053024292,-10.7212553024292,-18.104068756103516,-18.604068756103516,1.21875,4.910156726837158,True,False,False,False, x| | hello| ;| cat
082/direct/base/0/order0,82,0,L17H1,query_period,none,mother_of,-5.776486873626709,-7.458127498626709,-9.567502975463867,-11.372190475463867,1.681640625,2.736328363418579,True,False,False,False, k| Mary| mary| mar| j
082/direct/base/0/order0,82,0,L15H25,query_child_last,intact_clean,identity,-8.33395004272461,-8.74410629272461,-16.01754379272461,-15.59566879272461,0.41015625,4.046875,True,False,False,False, hello| | cat| ;| Hello
082/direct/base/0/order0,82,0,L15H25,query_child_last,intact_clean,mother_of,-5.495518207550049,-7.202549457550049,-9.32364273071289,-10.97989273071289,1.70703125,2.767577886581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_child_last,head_site,identity,-8.325784683227539,-8.743753433227539,-15.993753433227539,-15.540628433227539,0.41796875,4.04296875,True,False,False,False, hello| | cat| ;| Hello
082/direct/base/0/order0,82,0,L15H25,query_child_last,head_site,mother_of,-5.491077899932861,-7.198109149932861,-9.323108673095703,-10.967639923095703,1.70703125,2.769531011581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_child_last,head_span,identity,-8.325784683227539,-8.743753433227539,-15.993753433227539,-15.540628433227539,0.41796875,4.04296875,True,False,False,False, hello| | cat| ;| Hello
082/direct/base/0/order0,82,0,L15H25,query_child_last,head_span,mother_of,-5.491077899932861,-7.198109149932861,-9.323108673095703,-10.967639923095703,1.70703125,2.769531011581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_child_last,intact_corrupted,identity,-8.326200485229492,-8.732450485229492,-16.029325485229492,-15.716825485229492,0.40625,4.0546875,True,False,False,False, hello| | cat| ;| Hello
082/direct/base/0/order0,82,0,L15H25,query_child_last,intact_corrupted,mother_of,-5.4938201904296875,-7.2028045654296875,-9.327804565429688,-11.003585815429688,1.708984375,2.771484375,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_child_last,irrelevant,identity,-8.551097869873047,-8.711254119873047,-16.344066619873047,-16.898754119873047,0.16015625,3.9765625,True,False,False,False, hello| cat| | ;| Hello
082/direct/base/0/order0,82,0,L15H25,query_child_last,irrelevant,mother_of,-5.570009708404541,-7.273134708404541,-9.382509231567383,-11.097352981567383,1.703125,2.757812261581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_child_last,none,identity,-9.5025053024292,-10.7212553024292,-18.104068756103516,-18.604068756103516,1.21875,4.910156726837158,True,False,False,False, x| | hello| ;| cat
082/direct/base/0/order0,82,0,L15H25,query_child_last,none,mother_of,-5.776486873626709,-7.458127498626709,-9.567502975463867,-11.372190475463867,1.681640625,2.736328363418579,True,False,False,False, k| Mary| mary| mar| j
082/direct/base/0/order0,82,0,L15H25,query_is,intact_clean,identity,-8.516524314880371,-8.762618064880371,-15.977461814880371,-17.047775268554688,0.24609375,3.853515625,True,False,False,False, hello| | cat| ;| \
082/direct/base/0/order0,82,0,L15H25,query_is,intact_clean,mother_of,-5.562684535980225,-7.267762660980225,-9.357606887817383,-11.088075637817383,1.705078125,2.750000238418579,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_is,head_site,identity,-8.50849723815918,-8.76240348815918,-15.96943473815918,-17.04755973815918,0.25390625,3.857421875,True,False,False,False, hello| | cat| ;| \
082/direct/base/0/order0,82,0,L15H25,query_is,head_site,mother_of,-5.562063217163086,-7.265188217163086,-9.362844467163086,-11.089406967163086,1.703125,2.751953125,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_is,head_span,identity,-8.50849723815918,-8.76240348815918,-15.96943473815918,-17.04755973815918,0.25390625,3.857421875,True,False,False,False, hello| | cat| ;| \
082/direct/base/0/order0,82,0,L15H25,query_is,head_span,mother_of,-5.562063217163086,-7.265188217163086,-9.362844467163086,-11.089406967163086,1.703125,2.751953125,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_is,intact_corrupted,identity,-8.434288024902344,-8.258506774902344,-15.899131774902344,-16.985069274902344,-0.17578125,3.64453125,False,True,False,False, hello| | ;| cat| \
082/direct/base/0/order0,82,0,L15H25,query_is,intact_corrupted,mother_of,-5.568264961242676,-7.265530586242676,-9.370999336242676,-11.070218086242676,1.697265625,2.75,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_is,irrelevant,identity,-8.377452850341797,-8.186046600341797,-15.811046600341797,-17.123546600341797,-0.19140625,3.62109375,False,True,False,False, hello| | ;| cat| \
082/direct/base/0/order0,82,0,L15H25,query_is,irrelevant,mother_of,-5.570216178894043,-7.271388053894043,-9.376856803894043,-11.087794303894043,1.701171875,2.75390625,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order0,82,0,L15H25,query_is,none,identity,-9.5025053024292,-10.7212553024292,-18.104068756103516,-18.604068756103516,1.21875,4.910156726837158,True,False,False,False, x| | hello| ;| cat
082/direct/base/0/order0,82,0,L15H25,query_is,none,mother_of,-5.776486873626709,-7.458127498626709,-9.567502975463867,-11.372190475463867,1.681640625,2.736328363418579,True,False,False,False, k| Mary| mary| mar| j
082/direct/base/0/order1,82,1,L17H1,query_is,intact_clean,identity,-7.810497283935547,-8.033153533935547,-16.150341033935547,-17.345653533935547,0.22265625,4.28125,True,False,False,False, hello| | cat| x| \
082/direct/base/0/order1,82,1,L17H1,query_is,intact_clean,mother_of,-5.63824987411499,-7.34723424911499,-9.448797225952148,-11.187078475952148,1.708984375,2.759765863418579,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order1,82,1,L17H1,query_is,head_site,identity,-8.031476974487305,-7.644758224487305,-16.187726974487305,-17.359601974487305,-0.38671875,3.884765625,False,True,False,False, hello| | cat| x| \
082/direct/base/0/order1,82,1,L17H1,query_is,head_site,mother_of,-5.636990070343018,-7.336208820343018,-9.44558334350586,-11.18777084350586,1.69921875,2.753906011581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order1,82,1,L17H1,query_is,head_span,identity,-8.031476974487305,-7.644758224487305,-16.187726974487305,-17.359601974487305,-0.38671875,3.884765625,False,True,False,False, hello| | cat| x| \
082/direct/base/0/order1,82,1,L17H1,query_is,head_span,mother_of,-5.636990070343018,-7.336208820343018,-9.44558334350586,-11.18777084350586,1.69921875,2.753906011581421,True,False,False,False, Mary| k| mar| mary| j
082/direct/base/0/order1,82,1,L17H1,query_is,intact_corrupted,identity,-8.003884315490723,-7.230447292327881,-16.21091651916504,-17.40622901916504,-0.7734370231628418,3.7167975902557373,False,True,False,False, hello| | x| cat| \
